noted_date,temp,out/in
02/04/2022 06:00,17.76,In
02/04/2022 07:00,16.01,In
02/04/2022 08:00,17.47,In
02/04/2022 09:00,21.3,In
02/04/2022 10:00,22.9,In
02/04/2022 11:00,21.62,In
02/04/2022 12:00,22.69,In
02/04/2022 13:00,23.46,In
02/04/2022 14:00,22.39,In
02/04/2022 15:00,22.69,In
02/04/2022 16:00,21.99,In
02/04/2022 17:00,21.32,In
02/04/2022 18:00,20.96,In
02/04/2022 19:00,19.83,In
02/04/2022 20:00,19.86,In
02/04/2022 21:00,15.25,In
02/04/2022 22:00,16.18,In
02/04/2022 23:00,13.5,In
02/05/2022 00:00,12.74,In
02/05/2022 01:00,13.01,In
02/05/2022 02:00,10.65,In
02/05/2022 03:00,12.66,In
02/05/2022 04:00,13.0,In
02/05/2022 05:00,14.35,In
02/05/2022 06:00,15.35,In
02/05/2022 07:00,19.39,In
02/05/2022 08:00,17.23,In
02/05/2022 09:00,18.92,In
02/05/2022 10:00,20.25,In
02/05/2022 11:00,21.58,In
02/05/2022 12:00,22.43,In
02/05/2022 13:00,25.22,In
02/05/2022 14:00,25.7,In
02/05/2022 15:00,23.11,In
02/05/2022 16:00,22.2,In
02/05/2022 17:00,22.81,In
02/05/2022 18:00,20.34,In
02/05/2022 19:00,20.31,In
02/05/2022 20:00,18.24,In
02/05/2022 21:00,14.63,In
02/05/2022 22:00,16.86,In
02/05/2022 23:00,15.91,In
02/06/2022 00:00,12.07,In
02/06/2022 01:00,11.74,In
02/06/2022 02:00,12.34,In
02/06/2022 03:00,12.61,In
02/06/2022 04:00,13.59,In
02/06/2022 05:00,16.17,In
02/06/2022 06:00,14.79,In
02/06/2022 07:00,15.49,In
02/06/2022 08:00,16.34,In
02/06/2022 09:00,18.68,In
02/06/2022 10:00,20.96,In
02/06/2022 11:00,24.4,In
02/06/2022 12:00,22.58,In
02/06/2022 13:00,24.06,In
02/06/2022 14:00,23.98,In
02/06/2022 15:00,25.22,In
02/06/2022 16:00,26.23,In
02/06/2022 17:00,21.61,In
02/06/2022 18:00,20.41,In
02/06/2022 19:00,20.81,In
02/06/2022 20:00,18.82,In
02/06/2022 21:00,18.66,In
02/06/2022 22:00,15.7,In
02/06/2022 23:00,13.33,In
02/07/2022 00:00,13.51,In
02/07/2022 01:00,13.53,In
02/07/2022 02:00,12.98,In
02/07/2022 03:00,12.81,In
02/07/2022 04:00,14.08,In
02/07/2022 05:00,15.16,In
02/07/2022 06:00,16.66,In
02/07/2022 07:00,17.23,In
02/07/2022 08:00,17.8,In
02/07/2022 09:00,19.73,In
02/07/2022 10:00,22.45,In
02/07/2022 11:00,21.26,In
02/07/2022 12:00,23.64,In
02/07/2022 13:00,23.32,In
02/07/2022 14:00,24.03,In
02/07/2022 15:00,25.33,In
02/07/2022 16:00,23.43,In
02/07/2022 17:00,22.3,In
02/07/2022 18:00,19.37,In
02/07/2022 19:00,20.45,In
02/07/2022 20:00,18.77,In
02/07/2022 21:00,19.04,In
02/07/2022 22:00,14.63,In
02/07/2022 23:00,14.02,In
02/08/2022 00:00,13.1,In
02/08/2022 01:00,14.1,In
02/08/2022 02:00,11.89,In
02/08/2022 03:00,12.54,In
02/08/2022 04:00,13.53,In
02/08/2022 05:00,13.98,In
02/08/2022 06:00,14.46,In
02/08/2022 07:00,16.68,In
02/08/2022 08:00,19.29,In
02/08/2022 09:00,18.32,In
02/08/2022 10:00,21.16,In
02/08/2022 11:00,21.4,In
02/08/2022 12:00,24.63,In
02/08/2022 13:00,21.97,In
02/08/2022 14:00,23.33,In
02/08/2022 15:00,24.25,In
02/08/2022 16:00,25.07,In
02/08/2022 17:00,22.16,In
02/08/2022 18:00,20.33,In
02/08/2022 19:00,21.81,In
02/08/2022 20:00,16.26,In
02/08/2022 21:00,13.81,In
02/08/2022 22:00,15.53,In
02/08/2022 23:00,13.15,In
02/09/2022 00:00,11.58,In
02/09/2022 01:00,13.05,In
02/09/2022 02:00,12.29,In
02/09/2022 03:00,11.53,In
02/09/2022 04:00,11.27,In
02/09/2022 05:00,14.8,In
02/09/2022 06:00,15.78,In
02/09/2022 07:00,16.33,In
02/09/2022 08:00,20.22,In
02/09/2022 09:00,18.27,In
02/09/2022 10:00,19.17,In
02/09/2022 11:00,21.41,In
02/09/2022 12:00,23.14,In
02/09/2022 13:00,24.09,In
02/09/2022 14:00,23.71,In
02/09/2022 15:00,24.22,In
02/09/2022 16:00,21.69,In
02/09/2022 17:00,23.98,In
02/09/2022 18:00,20.9,In
02/09/2022 19:00,20.89,In
02/09/2022 20:00,18.41,In
02/09/2022 21:00,17.0,In
02/09/2022 22:00,15.68,In
02/09/2022 23:00,14.29,In
02/10/2022 00:00,13.58,In
02/10/2022 01:00,13.8,In
02/10/2022 02:00,12.24,In
02/10/2022 03:00,13.06,In
02/10/2022 04:00,12.7,In
02/10/2022 05:00,15.49,In
02/10/2022 06:00,14.19,In
02/10/2022 07:00,18.61,In
02/10/2022 08:00,17.95,In
02/10/2022 09:00,17.84,In
02/10/2022 10:00,21.15,In
02/10/2022 11:00,21.43,In
02/10/2022 12:00,24.2,In
02/10/2022 13:00,23.01,In
02/10/2022 14:00,23.46,In
02/10/2022 15:00,21.53,In
02/10/2022 16:00,22.65,In
02/10/2022 17:00,19.33,In
02/10/2022 18:00,19.1,In
02/10/2022 19:00,20.47,In
02/10/2022 20:00,18.94,In
02/10/2022 21:00,16.96,In
02/10/2022 22:00,13.84,In
02/10/2022 23:00,13.7,In
02/11/2022 00:00,12.8,In
02/11/2022 01:00,10.81,In
02/11/2022 02:00,13.8,In
02/11/2022 03:00,13.26,In
02/11/2022 04:00,12.54,In
02/11/2022 05:00,13.79,In
02/11/2022 06:00,15.25,In
02/11/2022 07:00,14.0,In
02/11/2022 08:00,17.7,In
02/11/2022 09:00,18.73,In
02/11/2022 10:00,19.8,In
02/11/2022 11:00,21.91,In
02/11/2022 12:00,25.35,In
02/11/2022 13:00,24.56,In
02/11/2022 14:00,23.31,In
02/11/2022 15:00,24.48,In
02/11/2022 16:00,24.88,In
02/11/2022 17:00,23.35,In
02/11/2022 18:00,21.07,In
02/11/2022 19:00,18.78,In
02/11/2022 20:00,18.84,In
02/11/2022 21:00,16.92,In
02/11/2022 22:00,16.07,In
02/11/2022 23:00,14.52,In
02/12/2022 00:00,14.06,In
02/12/2022 01:00,11.56,In
02/12/2022 02:00,13.58,In
02/12/2022 03:00,12.44,In
02/12/2022 04:00,15.29,In
02/12/2022 05:00,12.93,In
02/12/2022 06:00,17.08,In
02/12/2022 07:00,16.68,In
02/12/2022 08:00,17.22,In
02/12/2022 09:00,18.97,In
02/12/2022 10:00,20.62,In
02/12/2022 11:00,22.75,In
02/12/2022 12:00,23.82,In
02/12/2022 13:00,23.11,In
02/12/2022 14:00,23.97,In
02/12/2022 15:00,26.37,In
02/12/2022 16:00,25.27,In
02/12/2022 17:00,22.77,In
02/12/2022 18:00,21.05,In
02/12/2022 19:00,19.7,In
02/12/2022 20:00,18.74,In
02/12/2022 21:00,15.22,In
02/12/2022 22:00,14.69,In
02/12/2022 23:00,11.76,In
02/13/2022 00:00,13.28,In
02/13/2022 01:00,12.98,In
02/13/2022 02:00,11.42,In
02/13/2022 03:00,14.09,In
02/13/2022 04:00,11.33,In
02/13/2022 05:00,12.0,In
02/13/2022 06:00,15.27,In
02/13/2022 07:00,17.7,In
02/13/2022 08:00,20.02,In
02/13/2022 09:00,19.0,In
02/13/2022 10:00,22.29,In
02/13/2022 11:00,22.2,In
02/13/2022 12:00,22.99,In
02/13/2022 13:00,24.86,In
02/13/2022 14:00,24.78,In
02/13/2022 15:00,21.9,In
02/13/2022 16:00,24.97,In
02/13/2022 17:00,23.9,In
02/13/2022 18:00,20.25,In
02/13/2022 19:00,20.03,In
02/13/2022 20:00,18.59,In
02/13/2022 21:00,16.76,In
02/13/2022 22:00,14.34,In
02/13/2022 23:00,12.95,In
02/14/2022 00:00,12.77,In
02/14/2022 01:00,13.61,In
02/14/2022 02:00,12.65,In
02/14/2022 03:00,11.76,In
02/14/2022 04:00,13.73,In
02/14/2022 05:00,10.34,In
02/14/2022 06:00,16.38,In
02/14/2022 07:00,14.36,In
02/14/2022 08:00,17.57,In
02/14/2022 09:00,18.21,In
02/14/2022 10:00,19.45,In
02/14/2022 11:00,23.64,In
02/14/2022 12:00,22.63,In
02/14/2022 13:00,24.21,In
02/14/2022 14:00,23.94,In
02/14/2022 15:00,24.37,In
02/14/2022 16:00,23.29,In
02/14/2022 17:00,20.7,In
02/14/2022 18:00,22.2,In
02/14/2022 19:00,18.96,In
02/14/2022 20:00,16.13,In
02/14/2022 21:00,15.93,In
02/14/2022 22:00,16.8,In
02/14/2022 23:00,14.78,In
02/15/2022 00:00,12.39,In
02/15/2022 01:00,11.79,In
02/15/2022 02:00,11.61,In
02/15/2022 03:00,14.7,In
02/15/2022 04:00,13.26,In
02/15/2022 05:00,14.27,In
02/15/2022 06:00,16.24,In
02/15/2022 07:00,16.73,In
02/15/2022 08:00,17.69,In
02/15/2022 09:00,19.32,In
02/15/2022 10:00,20.91,In
02/15/2022 11:00,22.2,In
02/15/2022 12:00,24.07,In
02/15/2022 13:00,23.86,In
02/15/2022 14:00,24.88,In
02/15/2022 15:00,23.7,In
02/15/2022 16:00,23.29,In
02/15/2022 17:00,19.84,In
02/15/2022 18:00,22.1,In
02/15/2022 19:00,19.97,In
02/15/2022 20:00,19.2,In
02/15/2022 21:00,12.97,In
02/15/2022 22:00,17.51,In
02/15/2022 23:00,13.59,In
02/16/2022 00:00,14.13,In
02/16/2022 01:00,10.96,In
02/16/2022 02:00,12.74,In
02/16/2022 03:00,10.94,In
02/16/2022 04:00,12.06,In
02/16/2022 05:00,16.05,In
02/16/2022 06:00,14.77,In
02/16/2022 07:00,16.71,In
02/16/2022 08:00,19.04,In
02/16/2022 09:00,20.15,In
02/16/2022 10:00,21.18,In
02/16/2022 11:00,22.68,In
02/16/2022 12:00,26.08,In
02/16/2022 13:00,23.73,In
02/16/2022 14:00,24.24,In
02/16/2022 15:00,25.06,In
02/16/2022 16:00,24.52,In
02/16/2022 17:00,23.67,In
02/16/2022 18:00,21.77,In
02/16/2022 19:00,18.18,In
02/16/2022 20:00,19.96,In
02/16/2022 21:00,15.07,In
02/16/2022 22:00,15.36,In
02/16/2022 23:00,12.85,In
02/17/2022 00:00,12.73,In
02/17/2022 01:00,12.6,In
02/17/2022 02:00,12.39,In
02/17/2022 03:00,12.71,In
02/17/2022 04:00,14.74,In
02/17/2022 05:00,14.3,In
02/17/2022 06:00,14.71,In
02/17/2022 07:00,17.6,In
02/17/2022 08:00,19.43,In
02/17/2022 09:00,18.08,In
02/17/2022 10:00,21.72,In
02/17/2022 11:00,23.08,In
02/17/2022 12:00,22.84,In
02/17/2022 13:00,25.45,In
02/17/2022 14:00,23.82,In
02/17/2022 15:00,23.95,In
02/17/2022 16:00,22.99,In
02/17/2022 17:00,22.26,In
02/17/2022 18:00,19.68,In
02/17/2022 19:00,17.82,In
02/17/2022 20:00,19.91,In
02/17/2022 21:00,15.43,In
02/17/2022 22:00,13.81,In
02/17/2022 23:00,11.17,In
02/18/2022 00:00,12.04,In
02/18/2022 01:00,10.62,In
02/18/2022 02:00,13.97,In
02/18/2022 03:00,13.42,In
02/18/2022 04:00,11.98,In
02/18/2022 05:00,16.46,In
02/18/2022 06:00,16.18,In
02/18/2022 07:00,16.06,In
02/18/2022 08:00,15.0,In
02/18/2022 09:00,22.3,In
02/18/2022 10:00,19.33,In
02/18/2022 11:00,20.27,In
02/18/2022 12:00,24.42,In
02/18/2022 13:00,26.72,In
02/18/2022 14:00,25.66,In
02/18/2022 15:00,24.47,In
02/18/2022 16:00,23.91,In
02/18/2022 17:00,23.27,In
02/18/2022 18:00,21.91,In
02/18/2022 19:00,19.89,In
02/18/2022 20:00,18.13,In
02/18/2022 21:00,16.37,In
02/18/2022 22:00,14.1,In
02/18/2022 23:00,13.42,In
02/19/2022 00:00,10.77,In
02/19/2022 01:00,12.09,In
02/19/2022 02:00,10.81,In
02/19/2022 03:00,10.88,In
02/19/2022 04:00,13.02,In
02/19/2022 05:00,15.43,In
02/19/2022 06:00,16.1,In
02/19/2022 07:00,14.56,In
02/19/2022 08:00,16.81,In
02/19/2022 09:00,20.68,In
02/19/2022 10:00,19.82,In
02/19/2022 11:00,21.97,In
02/19/2022 12:00,23.86,In
02/19/2022 13:00,22.63,In
02/19/2022 14:00,24.13,In
02/19/2022 15:00,22.19,In
02/19/2022 16:00,22.47,In
02/19/2022 17:00,22.63,In
02/19/2022 18:00,19.09,In
02/19/2022 19:00,20.08,In
02/19/2022 20:00,17.98,In
02/19/2022 21:00,17.11,In
02/19/2022 22:00,15.27,In
02/19/2022 23:00,15.39,In
02/20/2022 00:00,12.95,In
02/20/2022 01:00,11.69,In
02/20/2022 02:00,12.15,In
02/20/2022 03:00,12.86,In
02/20/2022 04:00,12.86,In
02/20/2022 05:00,13.81,In
02/20/2022 06:00,14.16,In
02/20/2022 07:00,15.65,In
02/20/2022 08:00,16.32,In
02/20/2022 09:00,21.65,In
02/20/2022 10:00,19.51,In
02/20/2022 11:00,21.41,In
02/20/2022 12:00,22.33,In
02/20/2022 13:00,24.87,In
02/20/2022 14:00,23.65,In
02/20/2022 15:00,25.29,In
02/20/2022 16:00,22.39,In
02/20/2022 17:00,22.58,In
02/20/2022 18:00,20.0,In
02/20/2022 19:00,22.13,In
02/20/2022 20:00,16.57,In
02/20/2022 21:00,16.82,In
02/20/2022 22:00,15.76,In
02/20/2022 23:00,14.25,In
02/21/2022 00:00,12.58,In
02/21/2022 01:00,12.05,In
02/21/2022 02:00,12.05,In
02/21/2022 03:00,12.03,In
02/21/2022 04:00,13.96,In
02/21/2022 05:00,16.41,In
02/21/2022 06:00,14.33,In
02/21/2022 07:00,14.8,In
02/21/2022 08:00,17.89,In
02/21/2022 09:00,22.65,In
02/21/2022 10:00,20.04,In
02/21/2022 11:00,24.21,In
02/21/2022 12:00,25.21,In
02/21/2022 13:00,23.13,In
02/21/2022 14:00,24.68,In
02/21/2022 15:00,25.75,In
02/21/2022 16:00,22.74,In
02/21/2022 17:00,22.0,In
02/21/2022 18:00,20.3,In
02/21/2022 19:00,18.34,In
02/21/2022 20:00,17.22,In
02/21/2022 21:00,14.98,In
02/21/2022 22:00,15.04,In
02/21/2022 23:00,12.83,In
02/22/2022 00:00,13.08,In
02/22/2022 01:00,10.34,In
02/22/2022 02:00,12.4,In
02/22/2022 03:00,13.2,In
02/22/2022 04:00,10.41,In
02/22/2022 05:00,14.21,In
02/22/2022 06:00,16.47,In
02/22/2022 07:00,15.0,In
02/22/2022 08:00,20.01,In
02/22/2022 09:00,20.06,In
02/22/2022 10:00,20.15,In
02/22/2022 11:00,22.18,In
02/22/2022 12:00,23.87,In
02/22/2022 13:00,23.89,In
02/22/2022 14:00,24.65,In
02/22/2022 15:00,22.69,In
02/22/2022 16:00,23.4,In
02/22/2022 17:00,20.55,In
02/22/2022 18:00,20.87,In
02/22/2022 19:00,18.47,In
02/22/2022 20:00,17.12,In
02/22/2022 21:00,17.93,In
02/22/2022 22:00,16.31,In
02/22/2022 23:00,14.49,In
02/23/2022 00:00,11.49,In
02/23/2022 01:00,11.82,In
02/23/2022 02:00,13.46,In
02/23/2022 03:00,12.37,In
02/23/2022 04:00,15.59,In
02/23/2022 05:00,14.23,In
02/23/2022 06:00,15.23,In
02/23/2022 07:00,16.08,In
02/23/2022 08:00,18.16,In
02/23/2022 09:00,19.37,In
02/23/2022 10:00,21.85,In
02/23/2022 11:00,23.39,In
02/23/2022 12:00,22.25,In
02/23/2022 13:00,22.2,In
02/23/2022 14:00,21.8,In
02/23/2022 15:00,24.41,In
02/23/2022 16:00,21.87,In
02/23/2022 17:00,19.66,In
02/23/2022 18:00,21.47,In
02/23/2022 19:00,22.54,In
02/23/2022 20:00,17.99,In
02/23/2022 21:00,17.45,In
02/23/2022 22:00,15.1,In
02/23/2022 23:00,13.64,In
02/24/2022 00:00,13.91,In
02/24/2022 01:00,11.86,In
02/24/2022 02:00,12.32,In
02/24/2022 03:00,12.59,In
02/24/2022 04:00,12.0,In
02/24/2022 05:00,14.95,In
02/24/2022 06:00,14.79,In
02/24/2022 07:00,15.54,In
02/24/2022 08:00,18.64,In
02/24/2022 09:00,18.47,In
02/24/2022 10:00,21.03,In
02/24/2022 11:00,22.23,In
02/24/2022 12:00,24.5,In
02/24/2022 13:00,24.37,In
02/24/2022 14:00,23.97,In
02/24/2022 15:00,24.78,In
02/24/2022 16:00,24.86,In
02/24/2022 17:00,22.91,In
02/24/2022 18:00,21.01,In
02/24/2022 19:00,17.98,In
02/24/2022 20:00,16.72,In
02/24/2022 21:00,16.08,In
02/24/2022 22:00,14.27,In
02/24/2022 23:00,13.53,In
02/25/2022 00:00,12.87,In
02/25/2022 01:00,12.84,In
02/25/2022 02:00,11.92,In
02/25/2022 03:00,12.79,In
02/25/2022 04:00,12.88,In
02/25/2022 05:00,11.39,In
02/25/2022 06:00,13.87,In
02/25/2022 07:00,16.27,In
02/25/2022 08:00,16.55,In
02/25/2022 09:00,20.27,In
02/25/2022 10:00,22.84,In
02/25/2022 11:00,23.71,In
02/25/2022 12:00,22.94,In
02/25/2022 13:00,25.58,In
02/25/2022 14:00,24.18,In
02/25/2022 15:00,23.39,In
02/25/2022 16:00,22.46,In
02/25/2022 17:00,21.88,In
02/25/2022 18:00,20.53,In
02/25/2022 19:00,19.76,In
02/25/2022 20:00,18.19,In
02/25/2022 21:00,16.45,In
02/25/2022 22:00,15.52,In
02/25/2022 23:00,15.19,In
02/26/2022 00:00,13.94,In
02/26/2022 01:00,10.42,In
02/26/2022 02:00,10.0,In
02/26/2022 03:00,13.33,In
02/26/2022 04:00,11.16,In
02/26/2022 05:00,13.49,In
02/26/2022 06:00,13.6,In
02/26/2022 07:00,14.28,In
02/26/2022 08:00,18.65,In
02/26/2022 09:00,20.46,In
02/26/2022 10:00,20.31,In
02/26/2022 11:00,19.13,In
02/26/2022 12:00,22.54,In
02/26/2022 13:00,24.27,In
02/26/2022 14:00,22.23,In
02/26/2022 15:00,24.02,In
02/26/2022 16:00,23.18,In
02/26/2022 17:00,22.94,In
02/26/2022 18:00,21.14,In
02/26/2022 19:00,18.39,In
02/26/2022 20:00,19.44,In
02/26/2022 21:00,16.26,In
02/26/2022 22:00,14.97,In
02/26/2022 23:00,12.64,In
02/27/2022 00:00,12.27,In
02/27/2022 01:00,11.14,In
02/27/2022 02:00,11.79,In
02/27/2022 03:00,14.26,In
02/27/2022 04:00,11.16,In
02/27/2022 05:00,11.82,In
02/27/2022 06:00,16.77,In
02/27/2022 07:00,16.2,In
02/27/2022 08:00,17.2,In
02/27/2022 09:00,20.8,In
02/27/2022 10:00,20.27,In
02/27/2022 11:00,24.43,In
02/27/2022 12:00,24.01,In
02/27/2022 13:00,23.21,In
02/27/2022 14:00,26.59,In
02/27/2022 15:00,23.07,In
02/27/2022 16:00,24.09,In
02/27/2022 17:00,22.6,In
02/27/2022 18:00,22.56,In
02/27/2022 19:00,21.43,In
02/27/2022 20:00,18.04,In
02/27/2022 21:00,15.54,In
02/27/2022 22:00,15.55,In
02/27/2022 23:00,12.94,In
02/28/2022 00:00,15.22,In
02/28/2022 01:00,12.37,In
02/28/2022 02:00,11.56,In
02/28/2022 03:00,12.43,In
02/28/2022 04:00,11.19,In
02/28/2022 05:00,12.59,In
02/28/2022 06:00,16.44,In
02/28/2022 07:00,15.66,In
02/28/2022 08:00,16.74,In
02/28/2022 09:00,20.2,In
02/28/2022 10:00,22.42,In
02/28/2022 11:00,23.11,In
02/28/2022 12:00,24.39,In
02/28/2022 13:00,22.89,In
02/28/2022 14:00,22.29,In
02/28/2022 15:00,25.6,In
02/28/2022 16:00,22.81,In
02/28/2022 17:00,21.94,In
02/28/2022 18:00,22.59,In
02/28/2022 19:00,20.22,In
02/28/2022 20:00,18.55,In
02/28/2022 21:00,19.05,In
02/28/2022 22:00,14.23,In
02/28/2022 23:00,14.87,In
03/01/2022 00:00,30.89,In
03/01/2022 01:00,30.61,In
03/01/2022 02:00,32.29,In
03/01/2022 03:00,30.97,In
03/01/2022 04:00,31.61,In
03/01/2022 05:00,33.37,In
03/01/2022 06:00,32.45,In
03/01/2022 07:00,33.19,In
03/01/2022 08:00,34.43,In
03/01/2022 09:00,34.6,In
03/01/2022 10:00,42.08,In
03/01/2022 11:00,38.59,In
03/01/2022 12:00,40.86,In
03/01/2022 13:00,41.38,In
03/01/2022 14:00,42.46,In
03/01/2022 15:00,43.02,In
03/01/2022 16:00,42.49,In
03/01/2022 17:00,39.37,In
03/01/2022 18:00,38.75,In
03/01/2022 19:00,37.98,In
03/01/2022 20:00,35.63,In
03/01/2022 21:00,36.86,In
03/01/2022 22:00,33.74,In
03/01/2022 23:00,32.86,In
03/02/2022 00:00,31.8,In
03/02/2022 01:00,31.96,In
03/02/2022 02:00,30.27,In
03/02/2022 03:00,28.26,In
03/02/2022 04:00,31.4,In
03/02/2022 05:00,30.78,In
03/02/2022 06:00,32.21,In
03/02/2022 07:00,35.33,In
03/02/2022 08:00,37.86,In
03/02/2022 09:00,37.58,In
03/02/2022 10:00,39.46,In
03/02/2022 11:00,42.8,In
03/02/2022 12:00,41.56,In
03/02/2022 13:00,45.7,In
03/02/2022 14:00,42.85,In
03/02/2022 15:00,39.15,In
03/02/2022 16:00,42.33,In
03/02/2022 17:00,40.81,In
03/02/2022 18:00,40.93,In
03/02/2022 19:00,38.56,In
03/02/2022 20:00,35.79,In
03/02/2022 21:00,32.61,In
03/02/2022 22:00,32.69,In
03/02/2022 23:00,30.48,In
03/03/2022 00:00,29.93,In
03/03/2022 01:00,31.09,In
03/03/2022 02:00,32.5,In
03/03/2022 03:00,30.8,In
03/03/2022 04:00,29.01,In
03/03/2022 05:00,32.42,In
03/03/2022 06:00,34.79,In
03/03/2022 07:00,33.53,In
03/03/2022 08:00,35.8,In
03/03/2022 09:00,37.57,In
03/03/2022 10:00,37.82,In
03/03/2022 11:00,41.22,In
03/03/2022 12:00,41.01,In
03/03/2022 13:00,42.42,In
03/03/2022 14:00,40.67,In
03/03/2022 15:00,41.14,In
03/03/2022 16:00,42.28,In
03/03/2022 17:00,39.68,In
03/03/2022 18:00,41.59,In
03/03/2022 19:00,36.95,In
03/03/2022 20:00,36.34,In
03/03/2022 21:00,35.85,In
03/03/2022 22:00,30.87,In
03/03/2022 23:00,29.12,In
03/04/2022 00:00,28.52,In
03/04/2022 01:00,32.1,In
03/04/2022 02:00,29.17,In
03/04/2022 03:00,34.04,In
03/04/2022 04:00,29.96,In
03/04/2022 05:00,32.03,In
03/04/2022 06:00,35.31,In
03/04/2022 07:00,37.46,In
03/04/2022 08:00,39.09,In
03/04/2022 09:00,39.37,In
03/04/2022 10:00,40.54,In
03/04/2022 11:00,41.13,In
03/04/2022 12:00,42.36,In
03/04/2022 13:00,40.97,In
03/04/2022 14:00,40.77,In
03/04/2022 15:00,41.79,In
03/04/2022 16:00,40.94,In
03/04/2022 17:00,39.56,In
03/04/2022 18:00,40.04,In
03/04/2022 19:00,38.99,In
03/04/2022 20:00,36.13,In
03/04/2022 21:00,36.66,In
03/04/2022 22:00,31.29,In
03/04/2022 23:00,31.47,In
03/05/2022 00:00,29.73,In
03/05/2022 01:00,27.4,In
03/05/2022 02:00,29.88,In
03/05/2022 03:00,30.02,In
03/05/2022 04:00,33.07,In
03/05/2022 05:00,32.7,In
03/05/2022 06:00,31.46,In
03/05/2022 07:00,37.23,In
03/05/2022 08:00,37.83,In
03/05/2022 09:00,38.43,In
03/05/2022 10:00,38.66,In
03/05/2022 11:00,38.8,In
03/05/2022 12:00,40.64,In
03/05/2022 13:00,43.43,In
03/05/2022 14:00,44.83,In
03/05/2022 15:00,44.11,In
03/05/2022 16:00,40.46,In
03/05/2022 17:00,38.56,In
03/05/2022 18:00,39.21,In
03/05/2022 19:00,34.9,In
03/05/2022 20:00,36.48,In
03/05/2022 21:00,34.23,In
03/05/2022 22:00,32.3,In
03/05/2022 23:00,29.37,In
03/06/2022 00:00,31.57,In
03/06/2022 01:00,29.41,In
03/06/2022 02:00,28.25,In
03/06/2022 03:00,25.9,In
03/06/2022 04:00,30.76,In
03/06/2022 05:00,34.42,In
03/06/2022 06:00,35.49,In
03/06/2022 07:00,33.76,In
03/06/2022 08:00,35.1,In
03/06/2022 09:00,38.26,In
03/06/2022 10:00,37.5,In
03/06/2022 11:00,40.7,In
03/06/2022 12:00,42.35,In
03/06/2022 13:00,43.64,In
03/06/2022 14:00,41.85,In
03/06/2022 15:00,41.49,In
03/06/2022 16:00,39.88,In
03/06/2022 17:00,39.0,In
03/06/2022 18:00,38.66,In
03/06/2022 19:00,38.1,In
03/06/2022 20:00,37.37,In
03/06/2022 21:00,33.24,In
03/06/2022 22:00,35.24,In
03/06/2022 23:00,31.35,In
03/07/2022 00:00,30.77,In
03/07/2022 01:00,29.08,In
03/07/2022 02:00,26.36,In
03/07/2022 03:00,31.53,In
03/07/2022 04:00,31.91,In
03/07/2022 05:00,31.34,In
03/07/2022 06:00,33.1,In
03/07/2022 07:00,35.22,In
03/07/2022 08:00,33.66,In
03/07/2022 09:00,36.76,In
03/07/2022 10:00,40.19,In
03/07/2022 11:00,38.36,In
03/07/2022 12:00,41.64,In
03/07/2022 13:00,39.76,In
03/07/2022 14:00,42.7,In
03/07/2022 15:00,41.74,In
03/07/2022 16:00,38.77,In
03/07/2022 17:00,41.99,In
03/07/2022 18:00,37.9,In
03/07/2022 19:00,36.34,In
03/07/2022 20:00,36.3,In
03/07/2022 21:00,36.17,In
03/07/2022 22:00,31.48,In
03/07/2022 23:00,31.85,In
03/08/2022 00:00,31.45,In
03/08/2022 01:00,31.24,In
03/08/2022 02:00,30.26,In
03/08/2022 03:00,29.65,In
03/08/2022 04:00,29.56,In
03/08/2022 05:00,31.89,In
03/08/2022 06:00,31.39,In
03/08/2022 07:00,30.07,In
03/08/2022 08:00,36.65,In
03/08/2022 09:00,38.91,In
03/08/2022 10:00,35.46,In
03/08/2022 11:00,38.73,In
03/08/2022 12:00,42.12,In
03/08/2022 13:00,44.88,In
03/08/2022 14:00,42.03,In
03/08/2022 15:00,40.7,In
03/08/2022 16:00,40.92,In
03/08/2022 17:00,42.3,In
03/08/2022 18:00,38.03,In
03/08/2022 19:00,36.35,In
03/08/2022 20:00,35.28,In
03/08/2022 21:00,33.02,In
03/08/2022 22:00,33.18,In
03/08/2022 23:00,34.19,In
03/09/2022 00:00,31.29,In
03/09/2022 01:00,29.83,In
03/09/2022 02:00,29.56,In
03/09/2022 03:00,27.86,In
03/09/2022 04:00,32.13,In
03/09/2022 05:00,31.64,In
03/09/2022 06:00,32.73,In
03/09/2022 07:00,39.24,In
03/09/2022 08:00,36.45,In
03/09/2022 09:00,36.43,In
03/09/2022 10:00,38.36,In
03/09/2022 11:00,41.97,In
03/09/2022 12:00,41.37,In
03/09/2022 13:00,39.64,In
03/09/2022 14:00,43.38,In
03/09/2022 15:00,40.79,In
03/09/2022 16:00,44.01,In
03/09/2022 17:00,41.86,In
03/09/2022 18:00,38.33,In
03/09/2022 19:00,39.47,In
03/09/2022 20:00,36.1,In
03/09/2022 21:00,35.73,In
03/09/2022 22:00,33.73,In
03/09/2022 23:00,30.49,In
03/10/2022 00:00,29.84,In
03/10/2022 01:00,31.75,In
03/10/2022 02:00,29.5,In
03/10/2022 03:00,29.6,In
03/10/2022 04:00,29.37,In
03/10/2022 05:00,32.39,In
03/10/2022 06:00,36.09,In
03/10/2022 07:00,32.85,In
03/10/2022 08:00,36.04,In
03/10/2022 09:00,39.67,In
03/10/2022 10:00,38.88,In
03/10/2022 11:00,40.92,In
